  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                Potential                 Abundances               
  0.000000000000000000E+00  1.000000000000000000E+09  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  1.000000000000000056E-01  0.000000000000000000E+00  1.000000000000000056E-01  0.000000000000000000E+00  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  5.000000000000000000E+08  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01
 1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01
 1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  5.000000000000000000E+08  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01
 1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01  1.000000000000000056E-01
  2.000000000000000073E-10  1.000000000000000000E+09  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  5.620589336495813639E+26  0.000000000000000000E+00  5.620589336495813639E+26  0.000000000000000000E+00  6.456734869955977452E+00  3.360548897509895323E+04  1.015035269736740011E+05  8.637231787675560918E+05  6.877900406794525683E+07  4.963988874588819221E+06  3.092147985009089578E+06  1.272633827719758665E+04  2.179995127804308197E+02  1.318800828812547721E+01  4.196462536567364676E-01  2.491156583798562023E-03  8.090303932975835721E+01  2.009325319350638572E-01  3.380529714298209641E+06  1.606761711318809830E+03  6.410459397417422878E+00  3.037811007831557095E+07  2.245626364415576216E+06  6.865135642887133872E+05  2.764823063309046120E+04  2.424495234187663755E+03  2.506864132313290483E+01  4.932458131087613107E-01  2.993192259392683536E-03  2.997158554683695430E-05  7.434545637876965338E+05  2.312210121647201944E+06  1.163680059745584056E+07  2.757437045785664232E+05  2.652664924264695219E+04  1.378953689814606605E+03  9.915281260956471669E+04  6.081402208923096769E+06  3.166289416803107597E+06  1.734361583842098014E+06  9.779779106546130788E+04  7.090918390554654252E+03  1.171301125295834383E+06  1.677632613148628967E+06  5.122028628394022584E+06
 9.681832805287904339E+05  4.213644502848417615E+05  7.865689537612970526E+03  1.976081531143715324E+02  6.071962004127125283E+02  1.064626544470263616E+04  1.055360865458399494E+05  6.454805069964816357E+04  4.272334256992845621E+04  4.107214977449668368E+03  4.852424364255102773E+02  1.700350007025498655E+01  8.737836133382741536E+03  7.750426558982833569E+01  9.993746389038980737E+01  1.562390470980003476E+06  3.297759598951070104E+06  1.621445647099605948E+07  3.306750136517777573E+06  9.308132145404017065E+05  1.680961621987854960E+04  4.098494022889925077E+02  4.183874021158057985E+03  1.367854867572730780E+07  1.177563510672592238E+05  8.349447226406718837E+05  7.894377738702774048E+06  1.283042779525086808E+05  7.659945717346166020E+03  8.114289083918208689E+00  7.073463322289520461E-01  1.018830027404321481E+04  8.741501401669211686E+06  7.270146382109176193E+04  1.374315352354936476E+04  6.270354861015751521E+04  2.952515912828758359E+06  2.080814359232157236E+06  2.809937480363931507E+06  1.872152631374547782E+05  1.477159000566080249E+04  2.899767459275011788E+03  1.004009596633976798E+04  1.751184414735836253E+04  6.061532106763047523E+02  2.095236970448558623E+03  2.065600396653710050E+03  1.856151870075808984E+04  1.333220654531939076E+01  1.659412483511655694E+02
 5.990335955199560849E+05  1.152463020485034349E+03  6.235623775309084493E+01  1.990758190306062112E+06  2.427039815411123913E+06  3.660352121151917148E+06  6.479755981495637679E+05  1.330607562286055472E+05  4.631476444477895711E+03  1.774736921939912406E+02  1.912765134733699313E+02  5.324507827736913896E+03  2.485695838556108996E+07  1.686501795260724975E+03  2.793043210943168542E-01  4.761739663923887536E+06  1.763077542328171199E+06  4.177722933220863342E+06  1.195745616934258305E+07  2.042336955313537910E+05  9.039981233649063142E+03  2.151694175783004463E+08  1.383972972042104602E+07  4.087048842112672515E+06  1.535059723814083918E+04  3.747862401889209991E+02  5.434136366504703183E+05  7.599165040988412511E+04  4.257147085852904274E+04  1.074798256116969242E+03  8.577611515504936790E+01  1.211641117280129354E+00  3.091748761929257946E-02  4.741187421472818851E+08  1.194777094006492756E+07  1.838591624909239821E+06  3.416456318465991444E+03  2.997479798860618061E+01  1.288479170261018677E+06  8.029750173433198361E+05  1.289244157038760604E+06  1.623788433943685668E+05  3.322676030396077113E+04  7.803601049022656753E+02  4.834072921344896656E+01  3.298998164142645692E+04  1.244928545174215455E+06  4.724981559506997583E+05  3.845301859490744537E+05  2.328567410111468052E+04
 5.053659503443693211E+03  2.202079807311237758E+01  2.379255529930220291E+03  4.885831890909107642E+03  1.022139302510180823E+04  2.750349635513288376E+03  8.975180402813363116E+02  4.659233420299585759E+01  3.020443083958838315E+00
  5.999999999999999960E-10  1.000000000000000000E+09  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  5.777188543439458658E+26  0.000000000000000000E+00  5.777188543439458658E+26  0.000000000000000000E+00  5.688947366081889001E+00  4.109822994588797155E+04  8.383339778034969640E+04  6.737299731230628677E+05  5.952894307419491559E+07  3.801036141719731037E+06  1.875330030961798271E+06  6.133536925724815774E+03  9.291941395275924265E+01  2.133878797345804212E+00  7.463879579119095387E-02  5.672984890828071738E-04  1.609044866849994193E+01  5.157874937762559064E-02  1.402049885922776535E+06  2.222295452933968249E+02  1.128817830682351087E+00  2.723650153420016542E+07  1.645796275521110743E+06  4.247071166191592347E+05  1.396971083825975074E+04  1.112326772495993509E+03  1.034974127062726623E+01  2.252769066638735940E-01  1.139506275392250653E-03  1.193592757556603920E-05  8.030693769949785201E+05  2.242170488027312327E+06  8.763046137273801491E+06  1.649670914810329850E+05  1.404441089636653305E+04  4.187848364312661943E+03  2.608355988714747655E+05  1.273295186404853128E+07  5.433888025569601916E+06  2.407364159524142742E+06  1.091825233381409489E+05  6.430220316601705235E+03  2.043717476065939758E+06  2.790611890897398349E+06  8.348376703679993749E+06
 1.309957576053220313E+06  5.065817643699899199E+05  8.042549348545920111E+03  1.675118253694058978E+02  1.806389135845063947E+03  2.546119274773334109E+04  2.022496376433183614E+05  9.952147920213664474E+04  5.421652928080470156E+04  4.226068294852502731E+03  4.042695526687124925E+02  1.267301568591457972E+01  2.125974474241118514E+03  5.560634783408339388E+01  1.551905898455298782E+01  3.975290252005961258E+06  7.117086844395376742E+06  2.902470183982224762E+07  4.761149995208262466E+06  1.095893947669545421E+06  1.603818563223754245E+04  3.143204106032600293E+02  9.992302729997570623E+02  1.256960770023349859E+07  1.249307377276681946E+05  7.432270727974566398E+05  5.500751511562026106E+06  7.939845283507772547E+04  3.836977276561641247E+03  1.569811107118104676E+00  9.660402232389835031E-02  6.448030152392344462E+03  8.470280487741319463E+06  6.278506819685429218E+04  5.455095880591830792E+03  1.479122130165562266E+05  5.773968101068745367E+06  3.626410697660253849E+06  4.175047682159957942E+06  2.309144227968178166E+05  1.463620821958513443E+04  2.302837148598082877E+03  2.508272858586261009E+03  4.476980043122776806E+03  2.039072362811492098E+02  1.871258876080000618E+03  1.992988682015320364E+03  4.838684055531154627E+03  1.416863809211714909E+01  1.672762368831209585E+02
