  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                Potential                 Abundances               
  0.000000000000000000E+00  1.000000000000000000E+09  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  1.000000000000008937E-01  0.000000000000000000E+00  1.000000000000008937E-01  0.000000000000000000E+00  1.000000000000008937E-01  5.000000000000000000E+08  1.000000000000008937E-01  1.000000000000008937E-01  1.000000000000008937E-01  1.000000000000008937E-01  1.000000000000008937E-01  1.000000000000008937E-01  1.000000000000008937E-01  5.000000000000000000E+08  1.000000000000008937E-01  1.000000000000008937E-01  1.000000000000008937E-01  1.000000000000008937E-01
  2.000000000000000073E-10  1.000000000000000000E+09  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  2.921927190714877818E+26  0.000000000000000000E+00  2.921927190714877818E+26  0.000000000000000000E+00  2.405087630800181627E+07  1.278357649277915480E+06  1.511733939809192903E+06  2.100453597654476653E+03  2.748200985612806679E+00  1.235933748898761533E+07  2.659642281791801155E+08  1.053422563311305046E+08  1.497445811762220247E-01  4.458083256435460448E+08  6.675827171013254672E+07  7.665708651359541714E+07  2.674240368877055007E+05  4.791703131951075001E-02
  5.999999999999999960E-10  1.000000000000000000E+09  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  3.467463218167101795E+26  0.000000000000000000E+00  3.467463218167101795E+26  0.000000000000000000E+00  4.018642950025818497E+07  2.309195054560760909E+05  4.320378765946687199E+06  5.535698575430851633E+03  1.229046323518804762E+01  3.585169552775616758E+06  2.541566124386861622E+08  4.640444720067217201E+07  1.897321187544729337E-01  4.157756704278863668E+08  9.714606579560142756E+07  1.378970676943529546E+08  2.916921285538707161E+05  1.104369981177135036E-02
  1.400000000000000129E-09  1.000000000000000000E+09  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  3.992608611374712601E+26  0.000000000000000000E+00  3.992608611374712601E+26  0.000000000000000000E+00  4.864008770025505126E+07  2.101088457952851313E+05  7.846809982863778248E+06  9.394900273436685893E+03  3.124556526428067116E+01  2.355444998511929065E+06  2.230673838432196081E+08  1.457854840465090610E+07  2.169424276936273432E-01  3.495717112256751060E+08  1.300373712555941939E+08  2.233296873153121173E+08  3.534212645605803118E+05  7.795649047018965742E-04
  3.000000000000000394E-09  1.000000000000000000E+09  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  4.577981368353615128E+26  0.000000000000000000E+00  4.577981368353615128E+26  0.000000000000000000E+00  5.214272857843659818E+07  2.039957715748882911E+05  1.251424928579805791E+07  1.589338608000032400E+04  7.649476483828023277E+01  1.699561992954338901E+06  1.775423122297559977E+08  3.838256735902022105E+06  2.790781505255369721E-01  2.551422739464531541E+08  1.635512776738176346E+08  3.329330377650422454E+08  4.163370602315278375E+05  1.168950243334789283E-04
  6.200000000000000924E-09  1.000000000000000000E+09  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  5.115712650995650892E+26  0.000000000000000000E+00  5.115712650995650892E+26  0.000000000000000000E+00  4.983515065056101233E+07  1.967736864279704168E+05  1.712647380785472691E+07  2.715260654014911415E+04  1.962258682839708683E+02  1.339268223781696055E+06  1.239873277813552320E+08  1.669898219437129796E+06  5.222254895292052224E-01  1.640733992293641865E+08  1.868599866093848646E+08  4.544281924351507425E+08  4.561812018837315845E+05  1.651022629458498328E-04
  1.260000000000000198E-08  1.000000000000000000E+09  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  5.543077194144609960E+26  0.000000000000000000E+00  5.543077194144609960E+26  0.000000000000000000E+00  4.563483875958642364E+07  1.873072473785184266E+05  1.929585200750546902E+07  4.573688306281709083E+04  5.345286052376609405E+02  1.129513474458272103E+06  7.025277208742432296E+07  8.332837102305470034E+05  1.610999467115332706E+00  9.394417748844857514E+07  2.003233467509663999E+08  5.679153287685818672E+08  4.373078823176412261E+05  4.359323772214981647E-04
  2.540000000000000245E-08  1.000000000000000000E+09  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  5.830608692154746565E+26  0.000000000000000000E+00  5.830608692154746565E+26  0.000000000000000000E+00  4.376787352222831547E+07  1.730110968244019605E+05  1.826335930336886272E+07  7.424077844433904102E+04  1.526304467034681466E+03  1.037997558164718677E+06  2.932996511226459965E+07  3.850244753256135737E+05  7.100350245710965957E+00  4.811572046743805707E+07  2.104082016357880235E+08  6.480616525031329393E+08  3.814213404044212657E+05  1.798051713885909968E-03
  5.100000000000000669E-08  1.000000000000000000E+09  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  5.989516204313058493E+26  0.000000000000000000E+00  5.989516204313058493E+26  0.000000000000000000E+00  4.551034505320356041E+07  1.504729613389670558E+05  1.782836427908207476E+07  1.210761076448203385E+05  4.622320265589944029E+03  1.035683757559477584E+06  1.096389210348952934E+07  1.713319667681902356E+05  3.887368931714771492E+01  2.186217871444265544E+07  2.205425784470413327E+08  6.814378825313766003E+08  3.715340741476635449E+05  9.944596660777606234E-03
  1.022000000000000152E-07  1.000000000000000000E+09  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  6.064545332348084415E+26  0.000000000000000000E+00  6.064545332348084415E+26  0.000000000000000000E+00  4.885046267368347943E+07  1.189235332087799761E+05  1.971519555275340006E+07  2.145500620202272548E+05  1.528889846353163193E+04  1.070565014964873902E+06  6.928499973492733203E+06  8.134423921002152201E+04  2.472802297507014373E+02  8.779161250124568120E+06  2.290088318518795073E+08  6.847921058450976610E+08  4.248249589880682179E+05  6.587890835638446352E-02
